,winner,white_rating,black_rating,moves
854,white,2621,1802,d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bg5 O-O e3 h6 Bh4 b6 cxd5 exd5 Ne5 Bb7 f4 Nbd7 Bd3 a6 Qf3 c5 O-O c4 Bf5 Nxe5 dxe5 Nd7 Bxe7 Qxe7 Nxd5 Bxd5 Qxd5 Nc5 Qxc4 Rfd8 Rad1 b5 Qc2 Ne6 Rd3 Rxd3 Qxd3 Nc5 Qd6 Qxd6 exd6 Rd8 Rd1 Kf8 e4 f6 e5 fxe5 fxe5 Kf7 Kf2 g6 Bh3 Ne4+ Ke3 Nxd6 exd6 g5 Bf5 Kf6 g4 Ke5 d7 a5 h3 b4 b3 Kf6 Rd6+
855,black,1802,2500,d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Bc5 e3 Nc6 Nc3 O-O Be2 Re8 O-O Ncxe5 b3 a5 Nb5 Ra6 Bb2 Rh6 Nbd4 d6 h3 Nxf3+ Bxf3 Ne5 Kh2 Qh4 Rh1 Qxf2 Qe1 Rxh3#
856,white,2236,1802,e4 c6 d4 d5 e5 c5 dxc5 Qa5+ Nc3 Qxc5 Qxd5 Qxd5 Nxd5 Kd8 Bf4 e6 Nc3 a6 O-O-O+ Kc7 Nf3 Bc5 Ne4 Be7 Nd6 Bxd6 exd6+ Kd7 Ne5+
857,white,2400,1802,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Qe2 e6 Nf3 Ngf6 Bf4 Nxe4 Qxe4 Nf6 Qd3 c5 O-O-O Be7 Qb5+ Qd7 dxc5 Qxb5 Bxb5+ Kf8 Bd6 Ne4 Ne5 Nxf2 Rhf1 Bxd6 cxd6 a6 d7 axb5
858,black,1802,2417,e4 c5 Nf3 Nc6 Bb5 g6 Nc3 Bg7 Bxc6 bxc6 O-O Nh6 d4 cxd4 Nxd4 O-O Qd3 a5 Re1 f6 a4 Nf7 f4 Ba6 Qg3 Qb6 Qe3 Nd6 Nf5 Qxe3+ Nxe3 Rfb8 Rb1 Rb4 Ned1 Rab8 b3 Kf7 Ba3 Rd4 Bc5 Rd2 Rc1 f5 Be3 Rxd1 Nxd1 Nxe4 Nf2 d5 Nxe4 fxe4 Red1 e5 fxe5 Bxe5 g3 Ke6 Bc5 Be2 Rd2 Bf3 Bd4 Bd6 Bg7 h5 Bc3 Bc5+ Kf1 Rf8 Bd4 e3 Rd3 Be4+
859,black,1802,2500,e4 e6 d4 d5 Nc3 Nf6 exd5 exd5 Nf3 Bd6 Be2 O-O O-O h6 Nb5 Bg4 Nxd6 Qxd6 Ne5 Bxe2 Qxe2 Nc6 Nxc6 Qxc6 c3 Rfe8 Qc2 Qe6 Be3 Qe4 Rac1 a5 Rfe1 Qxc2 Rxc2 a4 Rce2 Kf8 f3 Nd7 Bf4 Rxe2 Rxe2 Rc8 Kf2 g5 Bg3 Nb6 b3 f5 Be5 Nd7 f4 Kf7 g3 g4 Ke3 c6 Kd3 Nxe5+ fxe5 Ra8 b4 Ke6 Rf2 h5 a3 h4 Rg2 Rh8 gxh4 Rxh4 Kd2 f4 Kd3 Rh3+ Kd2 Kf5 Re2 f3 Rf2 Kf4 Kd3 Rh6 c4 dxc4+ Kxc4 Ke3 Rc2 f2 Rc1 Ke2 Rc2+ Kf3
860,white,2422,1802,Nc3 c6 e4 d5 d4 dxe4 Nxe4 Nd7 Nf3 Ngf6 Nxf6+ Nxf6 Bd3 Bg4 c3 e6 O-O Qc7 h3 Bxf3 Qxf3 Be7 Bf4 Bd6 Bxd6 Qxd6 Rad1 O-O Rfe1 b6 Re5 Nd7 Rh5 Nf6 Rg5 Rac8 Qxf6
861,white,2500,1802,e4 c6 Nc3 d5 Qe2 d4 Nd1 e5 g3 Nf6 d3 Bg4 f3 Be6 Bh3 Qc8 Bxe6 Qxe6 Qg2 Nbd7 Ne2 c5 O-O Be7 f4 O-O f5 Qc6 g4 c4 g5 Ne8 h4 cxd3 cxd3 Qc2 f6 Bd6 fxg7 Nxg7 Qg4 Nc5 Nf2 Nce6 Ng3 Kh8 h5 Nf4 Bxf4 exf4 Nf5 Nxf5 Qxf5 Qc5 Kh1 Qxf5 exf5 Rac8 Ne4 Be5 Rac1 b6 Kg2 Rfd8 Kf3 Kg8 f6 Kf8 Kg4 Kg8 Kf5 Bb8 g6 Rd5+ Kg4 Rcd8 g7 h6 Rc6 Be5 Rfc1 Bb8 Rc8 Be5 a4 Bb8 b4 Be5 b5 Bb8 R1c6 Be5 Kf3 Bb8 Rxb8
862,black,1802,2473,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Bc4 Nc6 Qd2 Bd7 O-O-O Rc8 Bb3 Ne5 h4 h5 Kb1 Re8 Bh6 Nc4 Bxc4 Rxc4 Bxg7 Kxg7 Qg5 Qb6 Nde2 Rec8 Qe3
863,white,2169,2147,Nf3 Nc6 c4 e5 Nc3 Nf6 a3 Be7 d4 d6 d5 Nb8 e4 Nbd7 Bd3 Nf8 c5 Ng6 cxd6 cxd6 O-O O-O Re1 Nh5 Be3 Nhf4 Bf1 h6 Rc1 b6 Ne2 Bg4 Nxf4 exf4 Bd4 Bf6 Be2 Bxf3 Bxf3 Bxd4 Qxd4 Ne5 Be2 Rc8 Rxc8 Qxc8 Qd2 g5 Rc1 Qd7 Qb4 Kg7 b3 Kf6 h4 Ke7 Bb5 Qd8 Qc3 Qb8 hxg5 hxg5 Qh3 g4 Qh4+ f6 Qh7+ Rf7 Qf5 Qb7 Rc8 f3 Re8#
864,white,2153,2168,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 d4 d5 Bd3 Bg4 O-O Bd6 Re1 f5 c4 c6 cxd5 cxd5 h3 Bh5 Qb3 O-O Qxd5+ Kh8 Qxb7 Nd7 Be2 Rf6 Nc3 Rb8 Qxa7 Nb6 Ne5 Bxe5 dxe5 Rf7 Qa5 Qd4 Be3 Nxc3 Bxh5
865,black,2180,2134,d4 Nf6 c4 c6 d5 e6 Nc3 Bb4 Bg5 Bxc3+ bxc3 O-O Nf3 d6 e4 h6 Bh4 g5 Nxg5 hxg5 Bxg5 exd5 Qd4 Nbd7 cxd5 cxd5 Bb5 Re8 f3 Qa5 Rb1 Nxe4 O-O Nxg5 Qxd5 Re5 Qxd6 Rxb5 Rxb5 Qxb5 Qg3 Kh7 Qh4+ Kg7 f4 Ne4 f5 Ndf6 g4 Qb6+ Kh1 Bd7 g5 Bc6 gxf6+ Nxf6+
866,white,2118,2151,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 e6 Bc4 a6 O-O b5 Bd3 Qc7 e5 Nxe5 Bf4 Bd6 Nxe5 Bxe5 Bxe5 Qxe5 Re1 Qf4 Be4
867,black,2167,2203,e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 Nf3 Nc6 Be3 Qb6 Na4 Qa5+ c3 b6 Bd2 c4 b4 Qa6 g3 Qb7 Bh3 a5 b5 Na7 f5 exf5 Bxf5 Nxe5 Nxe5 Bxf5 O-O Be6 Nxf7 Bxf7 Qf3 Bg6 Nxb6 Be4 Qh5+ Bg6 Rae1+ Be7 Qxd5 Qxd5 Nxd5 Nc8 Nc7+ Kd7 Nxa8 Bd8 Nb6+ Nxb6 Bf4 Nd5 Kg2 Bd3 Rf3 Nxc3 Re5 Be4 Bg5 Bxf3+ Kxf3 Rf8+ Kg4 Bxg5 Rxg5 g6 Rc5 Rc8 Rxc8 Kxc8 Kf4 Nxb5 Ke5 Kd7 d5 c3 Ke4 c2 Kd3 c1=Q Ke4 Qc4+ Ke5 Qc3+ Ke4 Nd6+ Kf4 Qf6+ Kg4 Qf5+ Kh4
868,white,2142,2266,b3 e5 Bb2 Nc6 e3 d5 Bb5 Bd6 Nf3 f6 c4 a6 Bxc6+ bxc6 Qc2 Ne7 c5 Bf5 Qc3 d4 exd4 exd4 Qxd4 Be5 Qxd8+ Rxd8 Nxe5 fxe5 Bxe5 Rd5 d4 Ng6 Bxg7 Rg8 Nc3 Rxg7 Nxd5 cxd5 g3 Be4 Rf1 Rf7 f4 Ne7 Kd2 Nf5 Kc3 h5 Rg1 Rg7 Rad1 Kd7 Kb4 Kc6 Ka5 Rg8 Rd2 Ne3 Kb4 a5+ Ka4 Rb8 Rc1 Ra8 Ra1 Nc2 Rg1 Rb8 a3 Nxd4 Rxd4 Bc2 Rc1 Bxb3+ Kxa5 Rb5+ Ka6 Rb8 Ka7 Rb7+ Ka8 Rb5 f5 Kd7 a4 Ra5+ Kb7 c6 f6 Bxa4 f7 Ke7 Rf4 Kf8 Re1 Rb5+ Kc7
869,black,2116,2124,e4 c5 c3 Nf6 e5 Nd5 d4 cxd4 Qxd4 e6 Bc4 Nc6 Qe4 d6 exd6 Nf6 Qh4 Bxd6 Bg5 Qb6 Bb3 Ne5 Ne2 Nfg4 Nd2 Nd3+ Kf1 Qxf2+ Qxf2 Ndxf2 Ba4+ Bd7 Bxd7+ Kxd7 Nc4 f6 Bh4 Nxh1 Rd1 Rac8 Rxd6+ Ke7 Nd4 Rxc4 Rxe6+ Kd7 Re4 Ne5 Kg1 Ra4 Re2 Rxa2 Kxh1 Nd3 h3 Rxb2 Re3 Nf4 Nf5 Nxg2 Re7+ Kc6 Nd4+ Kd6 Re6+ Kd7 Bg3 Rc8 Rd6+ Ke8 Nf5 Rxc3 Nxg7+ Kf7 Rd7+ Kg6
870,black,2130,2103,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 b5 Nxf7 Kxf7 dxc6+ bxc4 O-O Qd5 Re1 Qxc6 Rxe5 Bd6 Re1 Bb7 f3 Ng4 h3 Bc5+ Kf1 Nh2+ Ke2 Rae8#
871,white,2169,2002,e4 Nf6 e5 Nd5 d4 d6 c4 Nb6 exd6 exd6 Nc3 Nc6 Nf3 Be7 Bd3 Bg4 Be3 Nb4 Be2 O-O h3 Bxf3 gxf3 Re8 Qb3 c5 O-O-O Qc8 dxc5 dxc5 a3 Nc6 Qc2 Ne5 Nd5 Nxd5 Rxd5 Ng6 Kb1 b6 h4 Bf6 Bd3 Qc7 h5 Nf8 Rf5 Bd4 Be4 Rad8 Bd5 Ne6 Bxd4 cxd4 Qe4 a6 Re5 Qd6 Re1 Rf8 Bxe6 fxe6 Rxe6 Qc7 h6 Rf4 Re8+ Rxe8 Qxe8+ Rf8 Qe6+ Qf7 Qxb6 Qxc4 Rg1 g5 Rxg5+ Kh8 Rc5 Qf7 Qxa6 Qg6+ Qxg6 hxg6 b4 Rxf3 Kb2 Rxf2+ Rc2 Rf8 b5 g5 b6 Rb8 Rc6 g4 a4 g3 a5 g2 Rc1 Kh7 Rg1 Kxh6 Rxg2 Kh7 Rd2 Kg6 Rxd4 Kf7 Ka3 Ke6 Kb4 Kf6 Kb5 Ke5 Rd1 Kf5 a6 Re8 a7 Re5+ Ka6 Re3 a8=Q Ra3+ Kb7
872,black,1898,2134,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd3 Nf6 Qe2 d5 e5 Ne4 Bd2 Nxd2 Qxd2 Nd7 a3 Be7 O-O c5 dxc5 Nxc5 Bb5+ Kf8 b4 Ne4 Rfe1 Nxd2
873,white,2156,2055,e4 e6 Nc3 d5 Nf3 c6 exd5 exd5 d4 Nf6 Bg5 Be7 Bd3 O-O O-O h6 Bf4 Bg4 h3 Bxf3 Qxf3 Nbd7 Be5 Re8 Rfe1 Qb6 Na4 Qa5 b3 b5 Nb2 Bb4 Re2 Bc3 Rd1 Bxb2 g4 Qb6 h4 Bxd4 Bxd4 Qxd4 Bh7+ Kxh7 Rxd4 Rxe2 Qxe2 Re8 Qd3+ g6 Rf4 Kg7 g5 hxg5 hxg5 Ne4 Qd4+ Kf8 Qh8+ Ke7 Qh6 Rf8 f3 Nc3 Kg2 a5 Qg7 Ne2 Rg4 b4 Qb2 Nc3 a3 Ne5 Rg3 c5 axb4 axb4 Qa1 Nd7 Qa7 d4 Rg4 Rh8 Kg3 Rh1 Rh4 Ne2+ Kg4 Rg1+ Kh3 Rg3+ Kh2 Rxf3 Re4+ Kd6 Rxe2 Re3 Qa6+ Kd5 Rf2 Ne5 Qb7+ Kd6 Rf6#
874,black,1888,2145,e4 d6 Nf3 Nf6 Nc3 Nbd7 Be2 e5 O-O Be7 h3 h5 a3 O-O d3 Re8 Nh2 g6 f4 Nb6 f5 d5 fxg6 fxg6 exd5 Nbxd5 Nf3 Nxc3 bxc3 Bc5+ d4 exd4 cxd4 Bb6 Bg5 Bf5 c3 Qd6 Bc4+ Kg7 Bxf6+ Qxf6 Ne5 Rxe5 Kh1 Re3 Qd2 Rae8 a4 a5 Bb5 R8e7 Kh2 Qd6+ Kg1 Bxh3 gxh3 Rg3+ Kh1 Rxh3+ Kg1 Rg3+ Kh1 Qd5+ Kh2 Ree3 Qf2 Rh3+ Kg1 Rh1#
875,white,2129,1945,Nc3 c6 e4 d5 exd5 cxd5 d4 Nf6 Nf3 Nc6 Bf4 Bg4 Nb5 e5 dxe5 Nh5 Bg3 Nxg3 hxg3 Qa5+ c3 Nxe5 Qxd5 Nxf3+ gxf3 Be6 Nd6+
876,black,1763,2122,e4 b6 Nf3 Bb7 Nc3 e6 Bc4 Bb4 O-O Bxc3 bxc3 Bxe4 d3 Bb7 a4 Nf6 Bf4 d5 Bb5+ c6 Bxc6+ Nxc6 Re1 O-O h3 Rc8 Nd2 Ne7 c4 Ng6 Bg3 dxc4 Nxc4 Qd5 Ne3 Qc6 a5 Nd5 Qd2 Nxe3 fxe3 Qxc2 Qxc2 Rxc2
877,white,2181,2132,d4 f5 Nc3 Nf6 f3 g6 e4 fxe4 fxe4 Bg7 Nf3 O-O Bc4+ e6 Bb3 b6 O-O Bb7 Qe2 d5 exd5 exd5 Qe6+ Kh8 Ng5 Qe8 Nxd5 Bxd5 Bxd5 Nxd5 Rxf8+ Qxf8 Qxd5 c6 Qc4 h6 Ne6 Qe7 Bd2 b5 Qb3 Nd7 Nxg7 Qxg7 Bc3 Kh7 d5 Qe7 dxc6 Nc5 Qxb5 Qe3+ Kh1 Re8 h3 Qf2 Rf1
878,white,2213,1860,e4 e6 d4 c6 Nc3 d5 exd5 exd5 Bd3 Be6 Nf3 Bb4 Bd2 Nf6 Qe2 O-O O-O Nbd7 Ne5 Nxe5 dxe5 Nd7 f4 g6 f5 Bxf5 Bxf5 gxf5 Rxf5 Kh8 Raf1 Qe8 Rh5 Rg8 Rxh7+ Kxh7 Qh5+ Kg7 Qh6#
879,white,2182,2208,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 c4 Bg7 Be3 Nf6 Nc3 O-O Be2 d6 O-O Nxd4 Bxd4 Be6 Rc1 Rc8 b3 a6 Qd2 Qa5 Rfd1 Rfd8 a4 Nd7 Nd5 Bxd5 Qxa5
880,black,1808,2175,e4 c5 d4 cxd4 c3 Nf6 e5 Nd5 Bc4 e6 Bxd5 exd5 Nf3 d6 cxd4 dxe5 Nxe5 Nc6 Nxc6 bxc6 O-O Bd6 Re1+ Be6 Nd2 O-O Nf3 Qf6 Ne5 Rae8 Nxc6 Bg4 f3 Bxh2+ Kxh2 Qh4+ Kg1 Rxe1+
881,white,2171,1668,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nh3 Nf6 Nf4 Be4 Nxe4 Nxe4 Qd3 Nd6 Bd2 e6 O-O-O Be7 h4 Nd7 h5 Qb6 h6 Bf6 hxg7 Bxg7 Nh5 Bxd4 Bc3 Bxc3 bxc3 O-O-O Qxd6 Qxf2 Ba6 Qe3+ Rd2 Qxc3 Rd3 Qa1+ Kd2 Qxh1 Qxc6+ Kb8 Qxb7#
882,black,1085,2171,e4 c5 Nf3 e6 Nc3 Nc6 d3 a6 Be3 b5 a3 Bb7 Be2 Nf6 h3 d5 e5 Nd7 O-O Ncxe5 Nxe5 Nxe5 Bf3 Nxf3+ Qxf3 Bd6 Qh5 O-O f4 d4 Ne4 dxe3 Nxd6 Qxd6 Qe5 Qc6 f5 Qxg2#
883,white,2156,1700,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nxd4 Qxd4 Nf6 e5 Ng8 Be3 Ne7 O-O-O Nf5 Qd3 Nxe3 Qxe3 Be7 Bd3 Bg5 f4 Bh6 g4 g6 Kb1 Bg7 Ne4 b6 Nd6+ Ke7 Be4 Rb8 Qa3 Qc7 Nxc8+ Kd8 Nd6 Rf8 Rhe1 f5 exf6 Bxf6 Nb7+ Rxb7 Qxf8#
884,black,2033,2121,e4 c5 Nf3 e6 Bb5 a6 Bc4 b5 Be2 Bb7 Nc3 b4 Nb1 Bxe4 d4 Nc6 Nbd2 Bg6 c3 Nf6 O-O Qc7 Nc4 Be7 dxc5 Bxc5 cxb4 Bxb4 a3 Be7 Be3 O-O Rc1 Rac8 Nb6 Rb8 Nc4 Nd5 b4 Nxe3 Nxe3 Qb7 Nd4 Nxd4 Qxd4 d6 Bf3 d5 Qe5 Bf6 Qg3 Rbc8 Nc4 Qb8 Qxb8 Rxb8 Na5 Rbc8 Rc6 Rxc6 Nxc6 Rc8 Na5 Bb2 a4 d4 g3 d3 Nb3 Rb8 Rb1 Bc3 Nc5 Rxb4 Rc1 Rc4 Nxa6 d2 Rf1 h5 Be2 Rxa4 Nc5 Ra1 Rxa1 Bxa1 Bd1 Bc3 Kf1 Bb4 Nb3 Bd3+ Kg2 g6 f4 Kg7 Kf3 Bc4 Nd4 Kf6 Ke3 Bc5 Ke4 Ba6 Nf3 Bb7+ Kd3 Bxf3 Bxf3 Bb4 Bd1 Kf5 Kc4 Ba5 Kb5 Bd8 Kc4 Ke4 Kc3 Ke3 Kc2 Ba5 Kb3 Kf2 Kc2 Ke1 h3 f5 h4 Bb4 Bf3 Ba5 Bd1 Kf2 Kb3 Kxg3 Ka4 Bc7
885,black,1971,2195,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Qe2 Qe7 d3 Nf6 Bg5 Qxe2+ Bxe2 Be7 Nc3 c6 O-O-O Na6 Rhe1 Nc7 Bf1 Ne6 Bh4 Nh5 Bxe7 Kxe7 d4 d5 Na4 b6 Ne5 Bb7 g3 f6 Nd3 g6 Bh3 Ng7 Nf4 f5 g4 Kf6 Nxe6 Nxe6 gxf5 Nf4 Re3 Bc8 Bf1 Bxf5 Ba6 Rae8 Bb7 Bd7 Rde1 Rhg8 Nc3 Kf7 h4 Rxe3 Rxe3 Ng2 Rf3+ Ke7 b4 Nxh4 Re3+ Kd8 b5 cxb5 Nxd5 Nf5 Rd3 Nd6 Ba8 Rf8 f3 Nc4 Nc3 Ke7 Be4 a6 Nd5+ Kd6 Nc3 Bf5 a4 bxa4 Nxa4 Bxe4 fxe4 Rf1+ Rd1 Rf2 e5+ Ke6 Nc3 Ne3 Rd2 Rf1+ Nd1 h5 d5+ Kxe5 d6 Nxd1 d7 Ne3+ Kb2 Rf8 d8=Q Rxd8 Rxd8 h4 Kc3 Kf4 Kd3 h3 Rh8 Ng4 Ke2 Kg3 Kf1 h2 c4 a5 c5 bxc5 Rh7 Nf2 Ke2 h1=Q
886,white,2621,1715,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6 Be2 h6 Nf3 e4 Ne5 Bd6 d4 O-O O-O Nh7 Nc3 c5 Be3 Qh4 g3 Qd8 Nc4 Bh3 Re1 Nxc4 Bxc4 Ng5 Be2 Qf6 Bxg5 hxg5 Nxe4 Qg6 Bh5 Qh6 Nxd6 Qe6 Rxe6
887,white,2621,1715,d4 Nf6 c4 g6 Nc3 d5 Bg5 dxc4 e4 Bg7 Bxc4 O-O h3 Nc6 Nf3 h6 Be3 b6 O-O Bb7 Qd2 Qd7 Bb5 a6 Ne5 Qe8 Bxc6 Bxc6 Nxc6 Qxc6 d5 Qb7 e5 Nd7 f4 Rad8 Rad1 f5 Qe2 e6 dxe6 Nb8 e7 Rxd1 exf8=Q+ Bxf8 Rxd1
888,black,1715,2621,e4 c5 Nf3 d6 d4 Nf6 e5 dxe5 dxe5 Qxd1+ Kxd1 Ng4 Bc4 Nxf2+ Ke2 Nxh1 Be3
889,black,1715,2621,e4 c5 Nf3 d6 d4 Nf6 e5 dxe5 Nxe5 Qxd4 Qxd4 cxd4 Bb5+ Nbd7 Bxd7+ Nxd7 Nf3 e5 b3 Bb4+ Nbd2 f6 O-O Nb6 a3 Be7 Ne4 Bf5 Re1 Rc8 Ra2 Kf7 b4 Rc7 Re2 Rhc8 Ne1 Nd5 Bd2 Be6 Ra1 h6 f3 f5 Ng3 Ne3 Bxe3 dxe3 h3 f4 Ne4 Bc4 Nd3 Bxd3 cxd3 Rc1+ Rxc1 Rxc1+ Kh2 g5 g3 h5 g4 hxg4 hxg4 Rd1 Ra2 Rxd3 Kg2 Ke6 Kf1 b6 Ke2 Rd8 Rc2 Kd7 Kd3 Ke6+ Ke2 a5 bxa5 bxa5 a4 Rd4 Ra2 Kd5 Rc2 Rxe4 fxe4+ Kxe4 Rc4+ Kd5 Rc7 Bc5 Rd7+ Ke4 Rd8 f3+ Ke1 Bb4+ Kd1 e2+ Kc2 e1=Q
890,black,1890,2139,e4 e5 f4 Bc5 Nf3 exf4 Bc4 Bb6 d4 Nf6 Nc3 d6 Bxf4 O-O O-O Bg4 Kh1 c6 e5 dxe5 dxe5 Qxd1 Raxd1 Nfd7 h3 Bf5 Rd2 Nc5 b4 Ne4 Nxe4 Bxe4 a4 Bc7 b5 cxb5 axb5 a6 bxa6 Nxa6 Bh2 Rad8 Rxd8 Rxd8 e6 fxe6 Bxe6+ Kh8 Ng5 Bg6 Bc4 Bxh2 Kxh2 h6 Ne6 Re8 Bxa6 bxa6 Nc7 Rc8 Nxa6 Rxc2 Nb4 Rb2 Rf4 h5 Nd5 Kh7 Ne7 Bd3 Nf5 g5 Rf3 Be4 Nd4 g4 hxg4 Bxf3 Nxf3 hxg4 Ne5 Rb5 Nxg4 Kg6 Kg3 Kg5 Ne3 Rb7 Kf3 Rf7+ Ke2 Kf4 Nd5+ Ke4 Nc3+ Kf5 Kf3 Kg5+ Kg3 Rf4 Ne2 Rg4+ Kf3 Rh4 g3 Rh1 Kg2 Re1 Kf2 Rd1 Kf3 Kf5 g4+ Kg5 Ng3 Rd3+ Kf2 Kxg4 Ne4 Kf4 Nc5 Rd2+ Ke1 Ke3 Ne6 Rd6 Ng5 Rg6 Nh3 Rg3 Nf2 Rg1#
891,white,2131,2018,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 Be7 f4 Qa5 Nxc6 bxc6 Bd3 d5 e5 Nd7 Bxe7 Kxe7 a3 c5 O-O c4 Be2 Qb6+ Kh1 Qxb2 Qd2 Qb6 Rfb1 Qc6 Bf3 Nb6 Nb5 Bd7 Nd6 Rab8 Qf2 a5 Rb5 a4 Rab1 c3 Rxb6 Rxb6 Rxb6 Qc7 Rb7 Qc6 Qa7 f6 Be2
892,white,2116,2252,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 Bd2 Bxc3 bxc3 O-O e3 Nc6 Nf3 Qd6 cxd5 exd5 c4 Bg4 c5 Qe7 Be2 Bxf3 Bxf3 Nxd4 Qc3 Nxf3+ gxf3 Rfe8 Qd4 Qd7 Rg1 Qf5 f4 c6 Bc3 Re6 O-O-O Qh3 Rg3 Qxh2 Rdg1 Ne8 Rxg7+ Kf8 Rg8+ Ke7 R8g2 Qh4 Kc2 Re4 Qd3 Nc7 Rb1 Qh3 Rg3 Qc8 f3 Rc4 Kd2 Nb5 Bb2 Rxc5 Qxh7 Nd6 Ke2 Qf5 Qxf5 Nxf5 Rg5 Ke6 Bd4 Rc4 Rxb7 Nxd4+ exd4 Rxd4 Re5+ Kf6 Ke3 Ra4 Ree7 Kg6 Rxf7 Re8+ Kf2 Rxa2+ Kg3 d4 f5+ Kg5 f4+ Kh5 Rh7#
893,white,2229,2002,e4 c5 Nf3 e6 c3 Nc6 d4 d5 e5 Bd7 Be2 Qb6 a3 a5 O-O Rc8 Ra2 Nge7 dxc5 Qc7 b4 Nxe5 Nxe5 Qxe5 Bf3 Nf5 Re2 Qc7 Bb2 Be7 Bg4 Bb5 Bxf5 Bxe2 Qxe2 exf5 Nd2 O-O Qf3 g6 Nb3 Rcd8 Nxa5 Bxc5 Nb3 Be7 Rd1 Bf6 g3 Rfe8 Rxd5 Rxd5 Qxd5 Bxc3 Bxc3 Qxc3 Nc5 b6 Nd7 Re6 Qa8+ Kg7 Qf8#
894,white,2621,1384,d4
895,black,1384,2621,f3 e5 g3 d5 Bg2 Nf6 b3 Be7 Na3 O-O Bb2 Nc6 Bc3 Bxa3 Ba5 Nxa5 Bh3 Bc5 a4 Bxg1 Rxg1 Bxh3
896,black,1901,2123,d4 e5 d5 Nf6 c4 Bc5 Nc3 O-O e4 d6 h3 c6 Nf3 Qb6 Qc2 Na6 a3 Bd4 Na4 Qd8 Nxd4 exd4 Bd3 h6 b4 Bd7 Bb2 b5 dxc6 bxc4 Bxc4 Bxc6 Bxa6 Bxe4 Bd3 Bxg2 Rg1 Re8+ Kd2 Rc8 Qb3 Bd5 Qd1 Ne4+ Bxe4 Bxe4 Rc1 Qh4 Rg3 Qf4+
897,black,1416,2361,e4 e5 f4 d5 Nc3 exf4 Nf3 dxe4 Nxe4 Bf5 Ke2 Bxe4 d3 Bxf3+ Kxf3 Qd5+ Kxf4 Bd6+ Ke3 Nf6 Qf3 Qxf3+ Kxf3 O-O Bg5 Nbd7 Bxf6 Nxf6 g3 Rfe8 Bg2 Re7 Rhe1 Rae8 Rxe7 Rxe7 Kf2 Ng4+ Kg1 Bc5+ Kf1 Nxh2#
898,white,2401,1416,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Ndb5 a6 Na3 Be6 Bg5 Be7 Bxf6 Bxf6 Nd5 Bxd5 Qxd5 Nc6 c3 O-O Be2 Re8 O-O Qe7 Rad1 Rad8 Nc4 Qe6 Qxe6 Rxe6 Rd3 b5 Nb6 Rde8 Nd5 Rc8 Rfd1 Be7 Nxe7+ Rxe7 Rxd6 Rec7 h3 h6 a4 bxa4 Bxa6 Nb8 Bxc8 Rxc8 Rd8+ Rxd8 Rxd8+ Kh7 Rxb8 Kg6 Ra8 Kg5 Rxa4 Kf4 c4 Kxe4 c5+ Kd5 b4 Kc6 Ra6+ Kb5 Rb6+ Kc4 c6 f6 c7 g5 c8=Q+ Kd4 Rd6+ Ke4 Qg4#
899,white,2401,1416,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nb3 Qf6 Nxc5 Qd4 Qxd4 Nxd4 Bd3 b6 Nb3 Bb7 Nc3 Nxb3 axb3 Nf6 O-O c5 Bg5 b5 Bxf6 gxf6 Nxb5 Ba6 Nc7+ Kd8 Nxa8 Bb7 Rxa7 Bxa8 Rxa8+ Ke7 Rxh8 Ke6 Rxh7 d5 exd5+ Kxd5 Bc4+ Kd4 Rd1+ Ke5 Rxf7 Kf5 Rd6 Ke5 Rdxf6 Kd4 Rd6+ Ke4 Re6+ Kd4 Rd7#
900,white,2361,1695,e4 d5 exd5 Nf6 d4 Bg4 Bb5+ c6 dxc6 Bxd1 c7+ Nc6 cxd8=Q+ Rxd8 Kxd1 Rxd4+ Bd2 Ne4 Nh3 e6 f3 Nxd2 Nxd2 a6 Bxc6+ bxc6 c3 Rd5 Kc2
